numero,indice,id,nivellement,date_fiche,reseau,site_nom,site_num,commune,ld,departement,description,gps,vu,lat,lon,ele,x,y,z,precision_plani_max,precision_alti_max,ref_latlon,ref_proj,ref_proj_epsg,ref_proj_alti
5404601-05,d,126440,,2017/01/22,Réseau de base,BARISEY-AU-PLAIN I,5404601,BARISEY-AU-PLAIN,,MEURTHE-ET-MOSELLE (54),Regard : Repère hémisphérique de 25mm de diamètre scellé au Nord,ok,2010,48.52795486666667,5.876701294444445,346.383,912358.501,6829170.458,299.223,0.05,0.05,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5415502-01,a,126846,,2017/01/22,Réseau de base,DEUXVILLE II,5415502,DEUXVILLE,,MEURTHE-ET-MOSELLE (54),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2015,48.61364081944445,6.448273811111111,301.698,954111.621,6840376.692,254.4,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5415502-02,b,126847,,2017/01/22,Réseau de base,DEUXVILLE II,5415502,DEUXVILLE,,MEURTHE-ET-MOSELLE (54),Regard : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,48.60702200833334,6.432197963888889,356.79,952959.674,6839589.951,309.51,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5428803-01,a,127316,,2017/01/22,Réseau de base,LAGNEY III,5428803,LAGNEY,Chemin rural dit de Thiaucourt,MEURTHE-ET-MOSELLE (54),Borne 1974 en granit gravée IGN : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,48.74410948055556,5.8420158805555555,292.018,908934.404,6853092.917,245.275,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5436202-01,a,127573,A.A.L3 - 257-I,2017/01/22,Réseau de base,MERCY-LE-BAS II,5436202,MERCY-LE-BAS,,MEURTHE-ET-MOSELLE (54),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,49.38286156388889,5.756340466666667,339.307,900159.173,6923866.51,292.501,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5436202-02,b,127574,A.A.L3 - 257-II,2017/01/22,Réseau de base,MERCY-LE-BAS II,5436202,MERCY-LE-BAS,,MEURTHE-ET-MOSELLE (54),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2014,49.38274270833333,5.756163236111111,339.382,900146.769,6923852.846,292.569,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5436503-02,b,127591,A.C.K3M3 - 40-II,2017/01/09,Réseau de base,MERVILLER III,5436503,MERVILLER,,MEURTHE-ET-MOSELLE (54),Borne 1986 en granit gravée IGN : Repère laiton 1995 à tête hémisphérique de 12 mm de diamètre,ok,2015,48.48336921111111,6.775914602777778,338.154,978930.895,6827015.939,290.031,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5436503-04,c,127593,,2017/01/09,Réseau de base,MERVILLER III,5436503,MERVILLER,,MEURTHE-ET-MOSELLE (54),Clocher : Centre boule,,2010,48.48089958333333,6.775967194444444,356.81,978947.9,6826741.91,308.71,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5436503-05,d,127594,,2017/01/09,Réseau de base,MERVILLER III,5436503,MERVILLER,,MEURTHE-ET-MOSELLE (54),Clocher : Centre croix,,2010,48.480900250000005,6.775968194444444,358.88,978947.97,6826741.99,310.78,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5436503-01,e,127590,A.C.K3M3 - 40-I,2017/01/09,Réseau de base,MERVILLER III,5436503,MERVILLER,,MEURTHE-ET-MOSELLE (54),Borne 1995 en Polyester-béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2015,48.48303381666667,6.776039233333333,338.466,978941.877,6826979.139,290.367,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5438203-01,a,127663,A'.B.K3 - 16-I,2017/02/21,Réseau de base,MONT-SAINT-MARTIN III,5438203,MONT-SAINT-MARTIN,,MEURTHE-ET-MOSELLE (54),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,49.542290602777776,5.807649083333333,315.739,903252.944,6941725.004,268.776,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5438203-02,b,127664,A'.B.K3 - 16-II,2017/02/21,Réseau de base,MONT-SAINT-MARTIN III,5438203,MONT-SAINT-MARTIN,,MEURTHE-ET-MOSELLE (54),Pont : Repère hémisphérique 1995 en laiton de 18 mm de diamètre,,2014,49.542577875,5.807497388888889,316.958,903240.83,6941756.559,270.005,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5439002-01,a,127691,A.B.K3L3 - 9-I,2017/01/19,Réseau de base,MOUSSON II,5439002,ATTON,,MEURTHE-ET-MOSELLE (54),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2015,48.89313011111111,6.083145705555555,227.09,926005.897,6870315.163,180.365,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5439002-02,b,127692,,2017/01/19,Réseau de base,MOUSSON II,5439002,ATTON,,MEURTHE-ET-MOSELLE (54),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,48.904758541666666,6.077482788888888,427.408,925540.612,6871591.061,380.72,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5452402-01,a,128161,,2017/01/22,Réseau de base,THUMEREVILLE II,5452402,THUMEREVILLE,,MEURTHE-ET-MOSELLE (54),Borne 1974 en granit gravée IGN : Repère 1995 hémisphérique en laiton de 12 mm de diamètre,ok,2014,49.20651639444445,5.8063066249999995,273.339,904483.126,6904389.653,226.63,0.01,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5452402-02,b,128162,,2017/01/22,Réseau de base,THUMEREVILLE II,5452402,THUMEREVILLE,,MEURTHE-ET-MOSELLE (54),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2014,49.206090358333334,5.804757972222222,272.739,904372.013,6904338.285,226.03,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5452402-04,c,208017,A.A.L3 - 194a-I,2017/01/22,Réseau de base,THUMEREVILLE II,5452402,THUMEREVILLE,,MEURTHE-ET-MOSELLE (54),Borne 2014 en béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2014,49.24471311388889,5.822713291666666,274.787,905526.248,6908678.339,228.041,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5455302-01,a,128280,H'.B.K3 - 158-II,2017/01/22,Réseau de base,VAUDEVILLE II,5455302,VAUDEVILLE,,MEURTHE-ET-MOSELLE (54),Borne 1995 en béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2015,48.45819203055556,6.194301375,341.866,936105.257,6822323.168,294.494,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5455302-02,b,128281,H'.B.K3 - 158-I,2017/01/22,Réseau de base,VAUDEVILLE II,5455302,VAUDEVILLE,,MEURTHE-ET-MOSELLE (54),Pilier d'angle en béton : Repère hémisphérique 1995 en laiton de 25 mm de diamètre,ok,2015,48.46102866388889,6.198473561111111,329.324,936400.705,6822650.707,281.983,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5457802-01,a,128374,,2017/01/12,Réseau de base,VILLERS-LES-NANCY II,5457802,VILLERS-LES-NANCY,,MEURTHE-ET-MOSELLE (54),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,,2014,48.6570823,6.124617538888889,408.16,930082.645,6844209.747,361.151,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5457802-02,b,128375,,2017/01/12,Réseau de base,VILLERS-LES-NANCY II,5457802,VILLERS-LES-NANCY,,MEURTHE-ET-MOSELLE (54),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,,2014,48.657932844444446,6.1240341138888885,406.908,930035.966,6844302.533,359.905,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5502201-01,a,128550,,2017/01/16,Réseau de base,AVIOTH I,5502201,AVIOTH,,MEUSE (55),Borne 1986 en granit gravée IGN : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,49.56860555555556,5.395310677777778,274.978,873323.839,6943668.351,228.466,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5502201-06,b,128555,,2017/01/16,Réseau de base,AVIOTH I,5502201,AVIOTH,,MEUSE (55),Borne 1995 en Polyester-béton : Repère hémisphérique de 25 mm de diamètre,ok,2014,49.568341169444444,5.395222358333334,272.255,873318.342,6943638.752,225.742,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5502201-02,c,128551,,2017/01/16,Réseau de base,AVIOTH I,5502201,AVIOTH,,MEUSE (55),Clocher Nord : Centre boule,,2014,49.567056,5.391295166666667,304.15,873038.59,6943487.2,257.65,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5502201-03,d,128552,,2017/01/16,Réseau de base,AVIOTH I,5502201,AVIOTH,,MEUSE (55),Clocher Nord : Centre croix,,2014,49.567056,5.391295166666667,307.55,873038.59,6943487.2,261.05,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5502201-04,e,128553,,2017/01/16,Réseau de base,AVIOTH I,5502201,AVIOTH,,MEUSE (55),Clocher Sud : Centre croix,,2014,49.566933194444445,5.391295916666667,308.21,873039.06,6943473.54,261.71,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5504001-01,a,128619,,2017/01/16,Réseau de base,BEAUSITE I,5504001,BEAUSITE,,MEUSE (55),Borne 1987 en granit gravée IGN : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,48.95766967777778,5.185628588888889,316.871,860036.226,6875294.24,270.61,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5504001-03,b,128621,,2017/01/16,Réseau de base,BEAUSITE I,5504001,BEAUSITE,,MEUSE (55),Borne 1995 en Polyester-béton : Repère hémisphérique inox de 25 mm de diamètre,ok,2014,48.96791688611111,5.196573147222223,270.725,860805.707,6876455.586,224.45,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5506602-01,a,128733,J.J.P3 - 36-I,2017/01/22,Réseau de base,BOVEE-SUR-BARBOURE II,5506602,BOVEE-SUR-BARBOURE,,MEUSE (55),Borne 1995 en béton : Repère à tête hémisphérique en laiton de 18 mm de diamètre,ok,2014,48.64564304722222,5.498997386111111,423.384,884072.368,6841298.097,376.505,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5506602-02,b,128734,,2017/01/22,Réseau de base,BOVEE-SUR-BARBOURE II,5506602,BOVEE-SUR-BARBOURE,,MEUSE (55),Réservoir : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,48.64147951388889,5.513924491666667,376.311,885186.24,6840870.354,329.424,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5514502-01,a,129073,H.F.M3 - 133-II,2017/01/16,Réseau de base,DAMVILLERS II,5514502,DAMVILLERS,,MEUSE (55),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,49.34365701111111,5.4072098,253.494,874947.465,6918678.047,207.109,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5514502-02,b,129074,H.F.M3 - 133-I,2017/01/16,Réseau de base,DAMVILLERS II,5514502,DAMVILLERS,,MEUSE (55),Pont : Parapet : Repère hémisphérique 1995 en laiton de 25 mm de diamètre,ok,2014,49.343764775000004,5.406668966666667,254.668,874907.806,6918688.832,208.314,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5515403-01,a,129107,J.B.K3 - 37-IV,2017/01/22,Réseau de base,DIEUE-SUR-MEUSE III,5515403,DIEUE-SUR-MEUSE,,MEUSE (55),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,49.06958939444445,5.426864133333334,254.517,877312.221,6888250.983,208.053,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5515403-02,b,129108,J.B.K3 - 37-III,2017/01/22,Réseau de base,DIEUE-SUR-MEUSE III,5515403,DIEUE-SUR-MEUSE,,MEUSE (55),Vanne d'ecluse : Repère hémisphérique 1995 en laiton de 25 mm de diamètre,ok,2014,49.07054141388889,5.4262562388888895,254.597,877264.568,6888355.449,208.138,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5518003-01,a,129210,H.E.P3 - 44-I,2017/01/22,Réseau de base,ESNES-EN-ARGONNE III,5518003,ESNES-EN-ARGONNE,,MEUSE (55),Borne 1995 en polyester-béton : Repère hémisphérique 1995 en inox de 28 mm de diamètre,ok,2014,49.20707535277778,5.192480633333334,340.126,859767.725,6903036.012,293.93,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5518003-02,b,129211,H.E.P3 - 45-I,2017/01/22,Réseau de base,ESNES-EN-ARGONNE III,5518003,ESNES-EN-ARGONNE,,MEUSE (55),Pilier : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2014,49.20693731944445,5.191448058333334,340.891,859692.926,6903018.575,294.692,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5526403-01,a,129568,J.AB - 13-II,2017/01/22,Réseau de base,KOEUR-LA-PETITE III,5526403,KÅ’UR-LA-PETITE,,MEUSE (55),Borne 1995 en béton : Repère hémisphérique en laiton de 18 mm de diamètre,ok,2014,48.85890986666667,5.488920561111112,268.475,882583.084,6864974.91,221.929,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5526403-02,b,129569,J.AB - 13-III,2017/01/22,Réseau de base,KOEUR-LA-PETITE III,5526403,KÅ’UR-LA-PETITE,,MEUSE (55),Aqueduc en pierre : Repère hémisphérique 1995 en laiton de 25 mm de diamètre,ok,2014,48.85934211944445,5.487271066666667,267.681,882460.606,6865019.137,221.151,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5530201-02,a,129724,,2017/01/11,Réseau de base,LONGEVILLE-EN-BARROIS I,5530201,LONGEVILLE-EN-BARROIS,,MEUSE (55),Socle en béton de l'ancien pilier astronomique : Repère EUREF en bronze GM,ok,2014,48.73426745555555,5.183116288888889,379.927,860539.021,6850457.652,333.486,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5530201-05,b,129727,,2017/01/11,Réseau de base,LONGEVILLE-EN-BARROIS I,5530201,LONGEVILLE-EN-BARROIS,,MEUSE (55),Bloc de béton 1993 de 1 m3 : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2014,48.73450941944444,5.183313463888889,379.933,860552.773,6850484.945,333.475,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5530201-06,c,129728,,2017/01/11,Réseau de base,LONGEVILLE-EN-BARROIS I,5530201,LONGEVILLE-EN-BARROIS,,MEUSE (55),Bloc de béton 1993 de 0.125 m3 : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2014,48.73488034722222,5.1836448638888895,379.029,860575.996,6850526.844,332.59,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5530201-01,d,129723,,2017/01/11,Réseau de base,LONGEVILLE-EN-BARROIS I,5530201,LONGEVILLE-EN-BARROIS,,MEUSE (55),Borne 1974 en granit gravée IGN,ok,2014,48.73454323055556,5.183371825,380.045,860556.96,6850488.822,333.612,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5555104-02,b,130727,J.B.L3 - 43-I,2017/01/22,Réseau de base,VIGNEULLES-LES-HATTONCHATEL IV,5555104,VIGNEULLES-LES-HATTONCHATEL,,MEUSE (55),Socle en béton : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2015,49.00773408888889,5.774074058333333,274.875,902912.011,6882211.484,228.235,0.01,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5555104-03,c,130728,,2017/01/22,Réseau de base,VIGNEULLES-LES-HATTONCHATEL IV,5555104,VIGNEULLES-LES-HATTONCHATEL,,MEUSE (55),Socle en béton : Regard Nord-Est : Centre,ok,2015,49.007734,5.77409725,274.94,902913.71,6882211.53,228.3,0.1,0.5,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5555104-05,d,207313,J.B.L3 - 43-II,2017/01/22,Réseau de base,VIGNEULLES-LES-HATTONCHATEL IV,5555104,VIGNEULLES-LES-HATTONCHATEL,,MEUSE (55),Borne IGN 2007 : Repère hémisphérique en laiton 18 mm de diamètre ,ok,2015,49.007808886111114,5.774616966666667,273.699,902951.414,6882221.192,227.097,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5556101-06,b,130763,,2017/01/22,Réseau de base,VILLERS-DEVANT-DUN I,5556101,VILLERS-DEVANT-DUN,,MEUSE (55),Borne 1995 en Polyester-béton : Repère à tête hémisphérique de 25 mm de diamètre,ok,2014,49.39428269166667,5.113633455555555,355.525,853466.087,6923697.398,309.512,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5600206-01,a,130898,O.K.K3L3 - 21-I,2017/01/16,Réseau de base,AMBON VI,5600206,AMBON,,MORBIHAN (56),Borne 1995 en Polyester-béton : Repère hémisphérique en laiton de 25 mm de diamètre,ok,2011,47.55391694722222,-2.554019183333333,67.426,282641.716,6731744.468,19.413,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5600206-02,b,130899,O.K.K3L3 - 21-II,2017/01/16,Réseau de base,AMBON VI,5600206,AMBON,,MORBIHAN (56),Croix : Socle : Angle S.O. : Repère hémisphérique 1995 en laiton de 25 mm de diamètre,ok,2011,47.55432723611111,-2.554070011111111,65.439,282641.106,6731790.205,17.422,0.05,0.005,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5600901-01,a,130968,,2017/02/21,Réseau de base,BANGOR I,5600901,BANGOR,,MORBIHAN (56),Borne 1959 gravée IGN et 1957: Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2011,47.310740241666664,-3.226593955555556,87.989,230072.041,6708584.16,39.31,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5600901-02,b,130969,,2017/02/21,Réseau de base,BANGOR I,5600901,BANGOR,,MORBIHAN (56),Blockhaus : Repère hémisphérique 1995 en laiton de 18 mm de diamètre,ok,2011,47.303343758333334,-3.237518602777778,76.161,229184.425,6707830.18,27.48,0.05,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5600901-03,c,130970,,2017/02/21,Réseau de base,BANGOR I,5600901,BANGOR,,MORBIHAN (56),Phare : Lanterne : Centre boule,,2011,47.31084558333333,-3.2271096944444446,139.91,230034.12,6708598.9,91.23,0.1,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5600901-04,d,130971,,2017/02/21,Réseau de base,BANGOR I,5600901,BANGOR,,MORBIHAN (56),Phare : Plate-forme supérieure : Croix gravée,,2011,47.310847527777774,-3.2270676111111114,131.41,230037.31,6708598.86,82.73,0.1,0.1,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5606901-06,a,131687,,2017/01/19,Réseau de base,GROIX I,5606901,GROIX,,MORBIHAN (56),Bloc de béton : Repère hémisphérique 1995 en laiton de 25 mm de diamètre,ok,2011,47.647825830555554,-3.508441941666667,89.911,211930.863,6747619.264,40.912,0.01,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
5606901-02,b,131683,,2017/01/19,Réseau de base,GROIX I,5606901,GROIX,,MORBIHAN (56),Borne IGN 1958 : Repère hémisphérique 1995 en laiton de 12 mm de diamètre,ok,2011,47.64746358888889,-3.5085961944444444,89.156,211916.009,6747580.109,40.152,0.05,0.01,RGF93 (ETRS89) - Ellipsoïde : IAG GRS 1980,RGF93 (ETRS89) - Projection : LAMBERT-93 - Système altimétrique : NGF-IGN,2154,NGF-IGN
